漢検四字熟語辞典1級,84,84,影駭響震,えいがい,きょうしん,影駭響震（えいがいきょうしん）,ひどく驚き恐れること。ちょっとしたものに驚くこと。
漢検四字熟語辞典1級,85,85,栄諧伉儷,えいかい,こうれい,栄諧伉儷（えいかいこうれい）,栄えて仲のよい夫婦のこと。
漢検四字熟語辞典1級,86,86,英姿颯爽,えいし,さっそう,英姿颯爽（えいしさっそう）,男らしくりりしい容姿で、非常にさわやかなこと。
漢検四字熟語辞典1級,87,87,郢書燕説,えいしょ,えんせつ,郢書燕説（えいしょえんせつ）,こじつけること。
漢検四字熟語辞典1級,88,88,英明闊達,えいめい,かったつ,英明闊達（えいめいかったつ）,才知があり道理に明るく、しかも小事にこだわらないおおらかな性質のこと。
漢検四字熟語辞典1級,89,89,慧可断臂,えか,だんぴ,慧可断臂（えかだんぴ）,なみなみならぬ決意を示すこと。
漢検四字熟語辞典1級,90,90,依怙贔屓,えこ,ひいき,依怙贔屓（えこひいき）,片方に心をかたむけ助けること。好きな方だけ肩入れすること。
漢検四字熟語辞典1級,91,91,越俎代庖,えっそ,だいほう,越俎代庖（えっそだいほう）,自分の分をこえて他人の権限を侵す罪。
漢検四字熟語辞典1級,92,92,越鳧楚乙,えつふ,そいつ,越鳧楚乙（えつふそいつ）,場所や人によって同じ物でも呼び名が異なるたとえ。
漢検四字熟語辞典1級,93,93,宴安酖毒,えんあん,ちんどく,宴安酖毒（えんあんちんどく）,享楽におぼれてはいけないという教え。
漢検四字熟語辞典1級,94,94,烟雲過眼,えんうん,かがん,烟雲過眼（えんうんかがん）,物事に深く執着しないたとえ。
漢検四字熟語辞典1級,95,95,蜿蜿長蛇,えんえん,ちょうだ,蜿蜿長蛇（えんえんちょうだ）,へびのようにうねうねと長く続くこと。
漢検四字熟語辞典1級,96,96,円滑洒脱,えんかつ,しゃだつ,円滑洒脱（えんかつしゃだつ）,物事をそつなくとりしきるさま。
漢検四字熟語辞典1級,97,97,烟霞痼疾,えんか,こしつ,烟霞痼疾（えんかのこしつ）,山水を愛でる心がきわめて強いこと。隠居すること。
漢検四字熟語辞典1級,98,98,燕頷虎頸,えんがん,こけい,燕頷虎頸（えんがんこけい）,燕のようなあごと、虎のような頸。遠国の諸侯となる人相をいう。
漢検四字熟語辞典1級,99,99,燕頷虎頭,えんがん,ことう,燕頷虎頭（えんがんことう）,燕のようなあごと、虎のような頸。遠国の諸侯となる人相をいう。
漢検四字熟語辞典1級,100,100,燕頷投筆,えんがん,とうひつ,燕頷投筆（えんがんとうひつ）,一大決心をして志を立てること。文筆をやめて武の道に進むこと。
漢検四字熟語辞典1級,101,101,婉曲迂遠,えんきょく,うえん,婉曲迂遠（えんきょくうえん）,非常にまわりくどいこと。
漢検四字熟語辞典1級,102,102,延頸挙踵,えんけい,きょしょう,延頸挙踵（えんけいきょしょう）,人の来訪を待ち望むさま。
漢検四字熟語辞典1級,103,103,猿猴取月,えんこう,しゅげつ,猿猴取月（えんこうしゅげつ）,身のほど知らずが身を滅ぼすたとえ。
漢検四字熟語辞典1級,104,104,怨女曠夫,えんじょ,こうふ,怨女曠夫（えんじょこうふ）,適齢の年になっても相手のいない男と女。
漢検四字熟語辞典1級,105,105,烟波縹渺,えんぱ,ひょうびょう,烟波縹渺（えんぱひょうびょう）,遠く広々とした水面がもやなどでけむって空と水面の境がはっきりしないさま。
漢検四字熟語辞典1級,106,106,偃武修文,えんぶ,しゅうぶん,偃武修文（えんぶしゅうぶん）,世の中が穏やかで平和なこと。
漢検四字熟語辞典1級,107,107,閻浮檀金,えんぶ,だごん,閻浮檀金（えんぶだごん）,良質の金のたとえ。
漢検四字熟語辞典1級,108,108,厭聞飫聴,えんぶん,よちょう,厭聞飫聴（えんぶんよちょう）,聞きあきること。
漢検四字熟語辞典1級,109,109,婉娩聴従,えんべん,ちょうじゅう,婉娩聴従（えんべんちょうじゅう）,心がやさしく素直で、人の言うことに逆らわずに従うさま。
漢検四字熟語辞典1級,110,110,衍曼流爛,えんまん,りゅうらん,衍曼流爛（えんまんりゅうらん）,悪が広くはびこり、世の中全体に広がっていくこと。
漢検四字熟語辞典1級,111,111,轅門二竜,えんもん,にりょう,轅門二竜（えんもんにりょう）,唐の烏承玭と族兄の烏承恩のこと。
漢検四字熟語辞典1級,112,112,厭離穢土,えんり,えど,厭離穢土（えんりえど）,この世をけがれたものとして厭い離れること。
漢検四字熟語辞典1級,113,113,円顱方趾,えんろ,ほうし,円顱方趾（えんろほうし）,丸い頭と四角い足。人類のこと。
漢検四字熟語辞典1級,114,114,嘔啞嘲哳,おうあ,ちょうたつ,嘔啞嘲哳（おうあちょうたつ）,洗練されておらず、調子の狂った聞きぐるしい乱雑な音のこと。子供がやかましく騒ぎたてている声のこと。
漢検四字熟語辞典1級,115,115,枉駕来臨,おうが,らいりん,枉駕来臨（おうがらいりん）,わざわざお越しいただきまして、ということ。
漢検四字熟語辞典1級,116,116,桜花爛漫,おうか,らんまん,桜花爛漫（おうからんまん）,桜の花が見事に開き、満開になって咲き乱れているさま。
漢検四字熟語辞典1級,117,117,横行闊歩,おうこう,かっぽ,横行闊歩（おうこうかっぽ）,威張って気ままに歩き回ること。
漢検四字熟語辞典1級,118,118,横行跋扈,おうこう,ばっこ,横行跋扈（おうこうばっこ）,のさばって勝手気ままにふるまうこと。
漢検四字熟語辞典1級,119,119,往事渺茫,おうじ,びょうぼう,往事渺茫（おうじびょうぼう）,過ぎ去った昔のことは遠くかすかで明らかでない。
漢検四字熟語辞典1級,120,120,往事茫茫,おうじ,ぼうぼう,往事茫茫（おうじぼうぼう）,過ぎ去った昔のことは遠くかすかで明らかでない。
漢検四字熟語辞典1級,121,121,枉尺直尋,おうせき,ちょくじん,枉尺直尋（おうせきちょくじん）,大きな利益を得るために、小さな犠牲をはらうこと。
漢検四字熟語辞典1級,122,122,枉法徇私,おうほう,じゅんし,枉法徇私（おうほうじゅんし）,規則をまげて私利私欲にはしること。
漢検四字熟語辞典1級,123,123,甕牖縄枢,おうゆう,じょうすう,甕牖縄枢（おうゆうじょうすう）,貧しく粗末な家の形容。
漢検四字熟語辞典1級,124,124,王楊盧駱,おうよう,ろらく,王楊盧駱（おうようろらく）,初唐の四人の詩の大家。
漢検四字熟語辞典1級,125,125,甕裡醯鶏,おうり,けいけい,甕裡醯鶏（おうりけいけい）,見識が狭く世間知らずな人のたとえ。
漢検四字熟語辞典1級,126,126,恩讎分明,おんしゅう,ぶんめい,恩讎分明（おんしゅうぶんめい）,恩を受けたものには恩で報い、あだをうけたものにはあだで報いること。それをはっきりさせること。
漢検四字熟語辞典1級,127,127,温凊定省,おんせい,ていせい,温凊定省（おんせいていせい）,親に孝養を尽くすこと。
漢検四字熟語辞典1級,128,128,厭離穢土,おんり,えど,厭離穢土（おんりえど）,この世をけがれたものとして厭い離れること。
漢検四字熟語辞典1級,129,129,誨淫誨盗,かいいん,かいとう,誨淫誨盗（かいいんかいとう）,悪事を人に教えること。
漢検四字熟語辞典1級,130,130,蓋瓦級甎,がいが,きゅうせん,蓋瓦級甎（がいがきゅうせん）,屋根の瓦と階段の敷き瓦のこと。
漢検四字熟語辞典1級,131,131,海闊天空,かいかつ,てんくう,海闊天空（かいかつてんくう）,気性がさっぱりとしていて、心が広いこと。
漢検四字熟語辞典1級,132,132,海市蜃楼,かいし,しんろう,海市蜃楼（かいししんろう）,現実性に乏しい考えや理論。根拠がなくありもしないこと。
漢検四字熟語辞典1級,133,133,膾炙人口,かいしゃ,じんこう,膾炙人口（かいしゃじんこう）,広く世間の評判となり、もてはやされていること。
漢検四字熟語辞典1級,134,134,喙長三尺,かいちょう,さんじゃく,喙長三尺（かいちょうさんじゃく）,しゃべることがきわめて達者なこと。
